LineId,Date,Time,Pid,Level,Content,EventId,EventTemplate
192,81109,203529,172,INFO,session closed for user news,E101,session closed for user <*>
193,81109,203529,172,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
194,81109,203529,173,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
195,81109,203529,174,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
196,81109,203529,175,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
197,81109,203529,175,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
198,81109,203529,176,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
199,81109,203529,176,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
200,81109,203529,177,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
201,81109,203529,29,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
202,81109,203530,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
203,81109,203530,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
204,81109,203530,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
205,81109,203530,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
206,81109,203530,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
207,81109,203530,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
208,81109,203530,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
209,81109,203530,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
210,81109,203530,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
211,81109,203530,147,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
212,81109,203530,147,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
213,81109,203530,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
214,81109,203530,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
215,81109,203530,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
216,81109,203530,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
217,81109,203530,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
218,81109,203530,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
219,81109,203530,150,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
220,81109,203530,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
221,81109,203530,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
222,81109,203530,152,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
223,81109,203530,153,INFO,session closed for user cyrus,E101,session closed for user <*>
224,81109,203530,154,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
225,81109,203530,155,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
226,81109,203530,156,INFO,session closed for user news,E101,session closed for user <*>
227,81109,203530,156,INFO,check pass; user unknown,E27,check pass; user unknown
228,81109,203530,156,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
229,81109,203530,157,INFO,check pass; user unknown,E27,check pass; user unknown
230,81109,203530,158,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
231,81109,203530,159,INFO,check pass; user unknown,E27,check pass; user unknown
232,81109,203530,159,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
233,81109,203530,160,INFO,check pass; user unknown,E27,check pass; user unknown
234,81109,203530,160,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
235,81109,203530,160,INFO,check pass; user unknown,E27,check pass; user unknown
236,81109,203530,160,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
237,81109,203530,160,INFO,check pass; user unknown,E27,check pass; user unknown
238,81109,203530,161,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
239,81109,203530,161,INFO,check pass; user unknown,E27,check pass; user unknown
240,81109,203530,161,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
241,81109,203530,162,INFO,check pass; user unknown,E27,check pass; user unknown
242,81109,203530,162,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
243,81109,203530,162,INFO,check pass; user unknown,E27,check pass; user unknown
244,81109,203530,163,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
245,81109,203530,163,INFO,check pass; user unknown,E27,check pass; user unknown
246,81109,203530,167,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
247,81109,203530,168,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
248,81109,203530,169,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
249,81109,203530,170,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
250,81109,203530,171,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
251,81109,203530,172,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
252,81109,203530,173,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
253,81109,203530,174,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
254,81109,203530,175,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
255,81109,203530,176,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
256,81109,203530,177,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
257,81109,203530,178,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
258,81109,203530,178,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
259,81109,203530,179,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
260,81109,203530,179,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
261,81109,203530,180,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
262,81109,203530,180,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
263,81109,203530,181,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
264,81109,203530,181,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
265,81109,203530,182,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
266,81109,203530,183,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
267,81109,203530,184,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
268,81109,203530,185,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
269,81109,203530,186,INFO,connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
270,81109,203530,187,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
271,81109,203530,19,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
272,81109,203530,26,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
273,81109,203530,27,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
274,81109,203530,27,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
275,81109,203530,28,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
276,81109,203530,28,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
277,81109,203530,31,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
278,81109,203530,34,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
279,81109,203530,34,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest
280,81109,203530,35,INFO,check pass; user unknown,E27,check pass; user unknown
281,81109,203530,35,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
282,81109,203531,144,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
283,81109,203531,144,INFO,session closed for user cyrus,E101,session closed for user <*>
284,81109,203531,145,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
285,81109,203531,145,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
286,81109,203531,145,INFO,session closed for user news,E101,session closed for user <*>
287,81109,203531,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
288,81109,203531,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
289,81109,203531,145,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
290,81109,203531,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
291,81109,203531,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
292,81109,203531,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
293,81109,203531,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
294,81109,203531,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
295,81109,203531,146,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
