,LineId,Time,Level,Content,EventId,EventTemplate
141,142,Sun Dec 04 06:01:42 2005,notice,PacketResponder 0 for block blk_3160319368100972992 terminating,E10,PacketResponder <*> for block blk_<*> terminating
142,143,Sun Dec 04 06:01:42 2005,notice,Received block blk_-562725280853087685 of size 67108864 from /10.251.91.84,E11,Received block blk_<*> of size <*> from /<*>
143,144,Sun Dec 04 06:02:01 2005,notice,PacketResponder 1 for block blk_4568377692254637284 terminating,E10,PacketResponder <*> for block blk_<*> terminating
144,145,Sun Dec 04 06:02:02 2005,error,Receiving block blk_-5217146995455608468 src: /10.251.214.67:38871 dest: /10.251.214.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
145,146,Sun Dec 04 06:02:05 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.225:50010 is added to blk_7481361125021302112 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
146,147,Sun Dec 04 06:02:05 2005,notice,Received block blk_-71429470616906355 of size 67108864 from /10.250.19.16,E11,Received block blk_<*> of size <*> from /<*>
147,148,Sun Dec 04 06:02:05 2005,notice,Receiving block blk_-522892190802801712 src: /10.251.74.134:39584 dest: /10.251.74.134:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
148,149,Sun Dec 04 06:02:05 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-3249711809227781266 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
149,150,Sun Dec 04 06:02:07 2005,notice,Receiving block blk_-6329494504520216748 src: /10.251.25.237:39332 dest: /10.251.25.237:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
150,151,Sun Dec 04 06:02:07 2005,error,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
151,152,Sun Dec 04 06:02:07 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_5114010683183383297 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
152,153,Sun Dec 04 06:02:07 2005,error,PacketResponder 1 for block blk_-7656610147924319419 terminating,E10,PacketResponder <*> for block blk_<*> terminating
153,154,Sun Dec 04 06:02:07 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
154,155,Sun Dec 04 06:02:07 2005,error,PacketResponder 0 for block blk_-6500549130351529113 terminating,E10,PacketResponder <*> for block blk_<*> terminating
155,156,Sun Dec 04 06:02:07 2005,notice,Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
156,157,Sun Dec 04 06:02:07 2005,error,PacketResponder 2 for block blk_-2896670847306153652 terminating,E10,PacketResponder <*> for block blk_<*> terminating
157,158,Sun Dec 04 06:06:00 2005,notice,Receiving block blk_-8856628810470361280 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
158,159,Sun Dec 04 06:06:00 2005,notice,Received block blk_3463540868626173125 of size 67108864 from /10.251.30.134,E11,Received block blk_<*> of size <*> from /<*>
159,160,Sun Dec 04 06:06:00 2005,notice,Received block blk_-5309211894896608429 of size 67108864 from /10.251.202.181,E11,Received block blk_<*> of size <*> from /<*>
160,161,Sun Dec 04 06:06:10 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
161,162,Sun Dec 04 06:06:11 2005,notice,Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
162,163,Sun Dec 04 06:06:12 2005,error,PacketResponder 0 for block blk_-730776401372551814 terminating,E10,PacketResponder <*> for block blk_<*> terminating
163,164,Sun Dec 04 06:06:12 2005,error,PacketResponder 2 for block blk_-7553009628768897700 terminating,E10,PacketResponder <*> for block blk_<*> terminating
164,165,Sun Dec 04 06:06:20 2005,notice,Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68,E11,Received block blk_<*> of size <*> from /<*>
165,166,Sun Dec 04 06:06:24 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-9069971851590882719 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
166,167,Sun Dec 04 06:06:24 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-8924134715029713489 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
167,168,Sun Dec 04 06:06:24 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_278357163850888 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
168,169,Sun Dec 04 06:06:26 2005,notice,Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
169,170,Sun Dec 04 06:06:26 2005,error,PacketResponder 2 for block blk_-1148756466197125339 terminating,E10,PacketResponder <*> for block blk_<*> terminating
170,171,Sun Dec 04 06:06:26 2005,notice,PacketResponder 1 for block blk_9074030793567748915 terminating,E10,PacketResponder <*> for block blk_<*> terminating
171,172,Sun Dec 04 06:06:26 2005,error,Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8,E11,Received block blk_<*> of size <*> from /<*>
172,173,Sun Dec 04 06:06:26 2005,notice,PacketResponder 0 for block blk_3259872359515191972 terminating,E10,PacketResponder <*> for block blk_<*> terminating
173,174,Sun Dec 04 06:06:26 2005,error,PacketResponder 1 for block blk_5963816136267066159 terminating,E10,PacketResponder <*> for block blk_<*> terminating
174,175,Sun Dec 04 06:06:26 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
175,176,Sun Dec 04 06:06:26 2005,error,Verification succeeded for blk_-1547954353065580372,E14,Verification succeeded for blk_<*>
176,177,Sun Dec 04 06:11:11 2005,notice,Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
177,178,Sun Dec 04 06:11:11 2005,notice,Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
178,179,Sun Dec 04 06:12:31 2005,notice,Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149,E11,Received block blk_<*> of size <*> from /<*>
179,180,Sun Dec 04 06:12:31 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
180,181,Sun Dec 04 06:12:31 2005,notice,Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143,E11,Received block blk_<*> of size <*> from /<*>
181,182,Sun Dec 04 06:12:31 2005,notice,Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
182,183,Sun Dec 04 06:12:31 2005,notice,Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245,E11,Received block blk_<*> of size <*> from /<*>
183,184,Sun Dec 04 06:12:31 2005,notice,Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176,E11,Received block blk_<*> of size <*> from /<*>
184,185,Sun Dec 04 06:12:37 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
185,186,Sun Dec 04 06:12:37 2005,notice,PacketResponder 1 for block blk_-4799092443170733505 terminating,E10,PacketResponder <*> for block blk_<*> terminating
186,187,Sun Dec 04 06:12:37 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
187,188,Sun Dec 04 06:12:37 2005,notice,PacketResponder 2 for block blk_-5215520749152394224 terminating,E10,PacketResponder <*> for block blk_<*> terminating
188,189,Sun Dec 04 06:12:37 2005,notice,PacketResponder 0 for block blk_397848436489409658 terminating,E10,PacketResponder <*> for block blk_<*> terminating
189,190,Sun Dec 04 06:12:40 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
190,191,Sun Dec 04 06:12:40 2005,error,Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79,E11,Received block blk_<*> of size <*> from /<*>
191,192,Sun Dec 04 06:12:40 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
192,193,Sun Dec 04 06:12:40 2005,error,PacketResponder 1 for block blk_-4937215748597091532 terminating,E10,PacketResponder <*> for block blk_<*> terminating
193,194,Sun Dec 04 06:12:40 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
194,195,Sun Dec 04 06:12:59 2005,notice,Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101,E11,Received block blk_<*> of size <*> from /<*>
195,196,Sun Dec 04 06:13:01 2005,notice,Received block blk_-7007208336332784130 of size 67108864 from /10.251.27.63,E11,Received block blk_<*> of size <*> from /<*>
196,197,Sun Dec 04 06:13:01 2005,error,Verification succeeded for blk_6996194389878584395,E14,Verification succeeded for blk_<*>
197,198,Sun Dec 04 06:16:10 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-6836642008179678048 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
198,199,Sun Dec 04 06:16:10 2005,notice,PacketResponder 1 for block blk_8060713381303305129 terminating,E10,PacketResponder <*> for block blk_<*> terminating
199,200,Sun Dec 04 06:16:10 2005,notice,Receiving block blk_5760391051658436046 src: /10.251.42.84:59752 dest: /10.251.42.84:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
200,201,Sun Dec 04 06:16:21 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
201,202,Sun Dec 04 06:16:21 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
202,203,Sun Dec 04 06:16:23 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-5949883083428548093 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
203,204,Sun Dec 04 06:16:23 2005,error,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
204,205,Sun Dec 04 06:16:21 2005,notice,PacketResponder 1 for block blk_-4196449318426994195 terminating,E10,PacketResponder <*> for block blk_<*> terminating
205,206,Sun Dec 04 06:16:21 2005,notice,Receiving block blk_4238127626194855481 src: /10.250.11.100:59324 dest: /10.250.11.100:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
206,207,Sun Dec 04 06:16:23 2005,error,Received block blk_-3805070405372551730 of size 67108864 from /10.251.109.236,E11,Received block blk_<*> of size <*> from /<*>
207,208,Sun Dec 04 06:16:37 2005,notice,Received block blk_-2013946318750925538 of size 67108864 from /10.251.126.22,E11,Received block blk_<*> of size <*> from /<*>
208,209,Sun Dec 04 06:16:39 2005,error,PacketResponder 1 for block blk_3278280638950561822 terminating,E10,PacketResponder <*> for block blk_<*> terminating
209,210,Sun Dec 04 06:16:51 2005,notice,PacketResponder 1 for block blk_-26568864070436835 terminating,E10,PacketResponder <*> for block blk_<*> terminating
210,211,Sun Dec 04 06:16:51 2005,notice,PacketResponder 0 for block blk_-9161369067334198861 terminating,E10,PacketResponder <*> for block blk_<*> terminating
211,212,Sun Dec 04 06:17:02 2005,notice,Received block blk_-1094025072435547068 of size 67108864 from /10.251.66.3,E11,Received block blk_<*> of size <*> from /<*>
212,213,Sun Dec 04 06:17:02 2005,notice,Received block blk_6534693994677948144 of size 67108864 from /10.251.201.204,E11,Received block blk_<*> of size <*> from /<*>
213,214,Sun Dec 04 06:17:05 2005,error,Receiving block blk_7672124247291403094 src: /10.251.66.3:55531 dest: /10.251.66.3:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
214,215,Sun Dec 04 06:17:06 2005,notice,PacketResponder 1 for block blk_-5569558931000121451 terminating,E10,PacketResponder <*> for block blk_<*> terminating
215,216,Sun Dec 04 06:17:18 2005,notice,PacketResponder 2 for block blk_-4566099704755845087 terminating,E10,PacketResponder <*> for block blk_<*> terminating
216,217,Sun Dec 04 06:17:24 2005,error,PacketResponder 0 for block blk_-8093500164295459838 terminating,E10,PacketResponder <*> for block blk_<*> terminating
217,218,Sun Dec 04 06:17:23 2005,notice,Received block blk_-3787594914477940893 of size 67108864 from /10.251.71.16,E11,Received block blk_<*> of size <*> from /<*>
218,219,Sun Dec 04 06:17:23 2005,notice,Received block blk_426381928692704514 of size 67108864 from /10.251.122.38,E11,Received block blk_<*> of size <*> from /<*>
219,220,Sun Dec 04 06:17:23 2005,notice,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001095_0/part-01095. blk_-7413910507260978729,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
220,221,Sun Dec 04 06:17:33 2005,notice,PacketResponder 1 for block blk_4774656339381154282 terminating,E10,PacketResponder <*> for block blk_<*> terminating
221,222,Sun Dec 04 06:17:33 2005,notice,Receiving block blk_-8227485321105019293 src: /10.251.195.33:56999 dest: /10.251.195.33:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
222,223,Sun Dec 04 06:17:35 2005,error,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_5210211633167259832 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
223,224,Sun Dec 04 06:17:35 2005,error,PacketResponder 2 for block blk_2917692073041583988 terminating,E10,PacketResponder <*> for block blk_<*> terminating
224,225,Sun Dec 04 06:17:55 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-8558845834445970595 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
225,226,Sun Dec 04 06:17:55 2005,notice,Received block blk_3852281952649038166 of size 67108864 from /10.251.122.65,E11,Received block blk_<*> of size <*> from /<*>
226,227,Sun Dec 04 06:17:55 2005,notice,PacketResponder 2 for block blk_-5442040196315589272 terminating,E10,PacketResponder <*> for block blk_<*> terminating
227,228,Sun Dec 04 06:18:08 2005,notice,Receiving block blk_-6486714614940767660 src: /10.250.11.53:48454 dest: /10.250.11.53:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
228,229,Sun Dec 04 06:18:08 2005,notice,PacketResponder 0 for block blk_755689327380778318 terminating,E10,PacketResponder <*> for block blk_<*> terminating
229,230,Sun Dec 04 06:18:11 2005,error,Received block blk_-8847552694913526632 of size 67108864 from /10.251.201.204,E11,Received block blk_<*> of size <*> from /<*>
230,231,Sun Dec 04 06:18:11 2005,error,Received block blk_7736147489540456118 of size 67108864 from /10.251.74.227,E11,Received block blk_<*> of size <*> from /<*>
231,232,Sun Dec 04 06:18:12 2005,notice,Received block blk_-3677956642639780952 of size 67108864 from /10.251.123.20,E11,Received block blk_<*> of size <*> from /<*>
232,233,Sun Dec 04 06:18:23 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3073404534069578592 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
233,234,Sun Dec 04 06:18:31 2005,error,Received block blk_1498192967843651378 of size 67108864 from /10.251.42.84,E11,Received block blk_<*> of size <*> from /<*>
234,235,Sun Dec 04 06:18:41 2005,notice,Receiving block blk_148513789886825227 src: /10.251.123.33:54308 dest: /10.251.123.33:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
235,236,Sun Dec 04 06:18:39 2005,notice,Receiving block blk_7229716389774599497 src: /10.251.201.204:38310 dest: /10.251.201.204:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
236,237,Sun Dec 04 06:18:40 2005,notice,PacketResponder 0 for block blk_4741107979793372752 terminating,E10,PacketResponder <*> for block blk_<*> terminating
237,238,Sun Dec 04 06:18:53 2005,notice,Receiving block blk_691517018986659607 src: /10.251.195.70:59379 dest: /10.251.195.70:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
238,239,Sun Dec 04 06:18:53 2005,notice,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6002109944224710483 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
